Temp ID	Image Path	Image Width	Image Height	X Offset	Y Offset	X Width	Y Height
8-23	grynaeus_1533_v1_1_0128.png	1000	1485	74	885	494	65
3-34	grynaeus_1533_v1_1_0057.png	1000	1485	259	191	608	71
5-1	grynaeus_1533_v1_1_0069.png	1000	1485	265	241	602	105
8-12	grynaeus_1533_v1_1_0123.png	1000	1485	273	333	609	93
10-4	grynaeus_1533_v1_1_0145.png	1000	1485	286	266	610	72
6-17	grynaeus_1533_v1_1_0089.png	1000	1485	259	742	618	122
10-26	grynaeus_1533_v1_1_0157.png	1000	1485	285	484	340	71
10-77_2	grynaeus_1533_v1_1_0185.png	1000	1485	295	159	233	47
13-6	grynaeus_1533_v1_1_0256.png	1000	1485	63	716	594	72
3-7	grynaeus_1533_v1_1_0044.png	1000	1485	115	1088	400	75
10-37	grynaeus_1533_v1_1_0164.png	1000	1485	68	685	603	70
4-3	grynaeus_1533_v1_1_0060.png	1000	1485	103	538	601	70
10-75	grynaeus_1533_v1_1_0184.png	1000	1485	48	322	604	99
7-18	grynaeus_1533_v1_1_0107.png	1000	1485	277	1055	421	97
11-16	grynaeus_1533_v1_1_0216.png	1000	1485	63	488	595	68
4-12	grynaeus_1533_v1_1_0064.png	1000	1485	97	525	611	73
10-16	grynaeus_1533_v1_1_0151.png	1000	1485	261	1018	616	98
7-14	grynaeus_1533_v1_1_0106.png	1000	1485	115	768	465	99
7-22_v	grynaeus_1533_v1_1_0109.png	1000	1485	297	561	607	93
10-103	grynaeus_1533_v1_1_0200.png	1000	1485	60	926	602	58
10-111	grynaeus_1533_v1_1_0204.png	1000	1485	55	224	427	61
11-2	grynaeus_1533_v1_1_0211.png	1000	1485	288	183	602	78
10-62	grynaeus_1533_v1_1_0177.png	1000	1485	286	860	392	92
7-13	grynaeus_1533_v1_1_0106.png	1000	1485	106	579	476	78
7-20_v	grynaeus_1533_v1_1_0108.png	1000	1485	79	854	506	99
2-13	grynaeus_1533_v1_1_0041.png	1000	1485	245	222	612	150
13-16	grynaeus_1533_v1_1_0264.png	1000	1485	48	165	596	101
7-3	grynaeus_1533_v1_1_0102.png	1000	1485	111	874	609	63
1-46	grynaeus_1533_v1_1_0032.png	1000	1485	104	466	476	63
3-9	grynaeus_1533_v1_1_0046.png	1000	1485	95	885	608	93
10-1	grynaeus_1533_v1_1_0143.png	1000	1485	291	613	600	126
10-28_v	grynaeus_1533_v1_1_0157.png	1000	1485	278	949	360	128
6-9	grynaeus_1533_v1_1_0086.png	1000	1485	103	841	491	65
11-23	grynaeus_1533_v1_1_0219.png	1000	1485	287	715	604	92
8-14	grynaeus_1533_v1_1_0124.png	1000	1485	66	543	603	94
11-28	grynaeus_1533_v1_1_0224.png	1000	1485	48	374	381	121
10-50	grynaeus_1533_v1_1_0170.png	1000	1485	49	543	350	70
1-2	grynaeus_1533_v1_1_0016.png	1000	1485	129	736	361	57
14-2	grynaeus_1533_v1_1_0271.png	1000	1485	299	315	601	88
10-106	grynaeus_1533_v1_1_0202.png	1000	1485	50	224	603	70
1-14_2	grynaeus_1533_v1_1_0021.png	1000	1485	239	165	338	42
6-16	grynaeus_1533_v1_1_0088.png	1000	1485	124	1071	608	83
5-16	grynaeus_1533_v1_1_0075.png	1000	1485	279	494	545	65
9-20	grynaeus_1533_v1_1_0138.png	1000	1485	62	811	441	87
2-5	grynaeus_1533_v1_1_0036.png	1000	1485	106	465	605	100
9-19	grynaeus_1533_v1_1_0137.png	1000	1485	256	1008	620	84
10-27	grynaeus_1533_v1_1_0158.png	1000	1485	55	240	568	74
5-12	grynaeus_1533_v1_1_0073.png	1000	1485	249	932	444	94
8-10	grynaeus_1533_v1_1_0121.png	1000	1485	279	1100	603	92
9-16	grynaeus_1533_v1_1_0136.png	1000	1485	73	901	499	107
12-17	grynaeus_1533_v1_1_0248.png	1000	1485	58	1051	600	92
8-20	grynaeus_1533_v1_1_0127.png	1000	1485	273	423	613	68
5-6	grynaeus_1533_v1_1_0071.png	1000	1485	271	386	508	128
10-79	grynaeus_1533_v1_1_0185.png	1000	1485	280	842	606	73
10-15	grynaeus_1533_v1_1_0151.png	1000	1485	264	693	616	97
6-2	grynaeus_1533_v1_1_0082.png	1000	1485	103	674	609	120
10-99	grynaeus_1533_v1_1_0197.png	1000	1485	291	1073	601	67
1-25	grynaeus_1533_v1_1_0024.png	1000	1485	126	663	602	98
12-15	grynaeus_1533_v1_1_0247.png	1000	1485	306	806	597	94
7-35	grynaeus_1533_v1_1_0114.png	1000	1485	91	940	466	68
8-4	grynaeus_1533_v1_1_0118.png	1000	1485	85	270	600	74
2-9	grynaeus_1533_v1_1_0038.png	1000	1485	110	690	609	109
11-26	grynaeus_1533_v1_1_0223.png	1000	1485	289	293	602	70
4-5	grynaeus_1533_v1_1_0061.png	1000	1485	266	382	394	64
7-31	grynaeus_1533_v1_1_0112.png	1000	1485	94	998	527	66
5-24	grynaeus_1533_v1_1_0079.png	1000	1485	278	157	609	133
3-17	grynaeus_1533_v1_1_0050.png	1000	1485	101	665	389	98
13-18	grynaeus_1533_v1_1_0267.png	1000	1485	301	762	595	59
5-23	grynaeus_1533_v1_1_0078.png	1000	1485	108	530	611	94
1-35	grynaeus_1533_v1_1_0028.png	1000	1485	109	613	622	68
3-27	grynaeus_1533_v1_1_0053.png	1000	1485	238	869	613	87
11-30	grynaeus_1533_v1_1_0225.png	1000	1485	296	197	596	68
7-19	grynaeus_1533_v1_1_0108.png	1000	1485	85	308	432	171
11-9	grynaeus_1533_v1_1_0213.png	1000	1485	300	1091	596	67
7-7	grynaeus_1533_v1_1_0104.png	1000	1485	111	575	479	91
7-4	grynaeus_1533_v1_1_0103.png	1000	1485	275	574	619	92
10-80	grynaeus_1533_v1_1_0186.png	1000	1485	52	156	603	69
6-16_2	grynaeus_1533_v1_1_0089.png	1000	1485	275	146	612	78
3-8	grynaeus_1533_v1_1_0045.png	1000	1485	241	822	609	236
9-32	grynaeus_1533_v1_1_0140.png	1000	1485	73	990	420	75
3-30	grynaeus_1533_v1_1_0054.png	1000	1485	105	832	396	59
6-21	grynaeus_1533_v1_1_0092.png	1000	1485	121	986	408	72
5-4	grynaeus_1533_v1_1_0070.png	1000	1485	98	443	604	120
12-9	grynaeus_1533_v1_1_0240.png	1000	1485	62	930	595	90
8-11	grynaeus_1533_v1_1_0122.png	1000	1485	81	889	438	111
6-10	grynaeus_1533_v1_1_0086.png	1000	1485	110	1044	606	71
8-22	grynaeus_1533_v1_1_0128.png	1000	1485	68	730	504	80
10-30	grynaeus_1533_v1_1_0160.png	1000	1485	57	441	605	77
13-5	grynaeus_1533_v1_1_0255.png	1000	1485	296	1075	598	95
13-17	grynaeus_1533_v1_1_0265.png	1000	1485	290	1033	603	98
1-47	grynaeus_1533_v1_1_0032.png	1000	1485	112	752	604	89
9-26	grynaeus_1533_v1_1_0139.png	1000	1485	260	886	383	75
5-15	grynaeus_1533_v1_1_0075.png	1000	1485	285	200	610	76
2-3_2	grynaeus_1533_v1_1_0035.png	1000	1485	236	144	612	73
7-6	grynaeus_1533_v1_1_0104.png	1000	1485	118	238	473	99
