Current Perseus ID	Numbering in work	Folio	Link	Temp PNG File	PDF Page	Coords
Euc. 10.Prop 1.11	10.prop.11	20r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=43			
Euc. 10.Prop 1.12	10.prop.12	20r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=43			
Euc. 10.Prop 1.13	10.prop.13	20r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=43			
Euc. 10.Prop 1.14	10.prop.14	20r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=43			
Euc. 10.Prop 1.15	10.prop.15	20r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=43			
Euc. 10.Prop 1.16	10.prop.16	20r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=43			
Euc. 10.Prop 1.17	10.prop.17	20r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=43			
Euc. 10.Prop 1.17	10.prop.17	20v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=44			
Euc. 10.Prop 1.18	10.prop.18	20v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=44			
Euc. 10.Prop 1.19	10.prop.19	20v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=44			
Euc. 10.Prop 1.20	10.prop.20	20v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=44			
Euc. 10.Prop 1.21	10.prop.21	20v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=44			
Euc. 10.Prop 1.22	10.prop.22	20v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=44			
Euc. 10.Prop 1.23	10.prop.23	20v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=44			
Euc. 10.Prop 1.24	10.prop.24	20v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=44			
Euc. 10.Prop 1.25	10.prop.25	20v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=44			
Euc. 10.Prop 1.26	10.prop.26	20v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=44			
Euc. 10.Prop 1.27	10.prop.27	20v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=44			
Euc. 10.Prop 1.28	10.prop.28	20v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=44			
Euc. 10.Prop 1.29	10.prop.29	20v	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=44			
Euc. 10.Prop 1.30	10.prop.30	21r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=45			
Euc. 10.Prop 1.31	10.prop.31	21r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=45			
Euc. 10.Prop 1.32	10.prop.32	21r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=45			
Euc. 10.Prop 1.33	10.prop.33	21r	http://badigit.comune.bologna.it/books/A18/scorri.asp?direction=next&ID=45			
